,Text,Predicted Label,LLM Response,True Label,Prediction Time
6041,An employee (mechanic trainee) was repairing the shoe push rod housing on a press. His hand was caught in the flywheel and he suffered broken bones and amputations. All of the fingers except the index finger were reattached. The press was not locked out at the time.,"Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5638923645019531
6042,An employee was repairing a loading dock plate when the plate slipped and struck the employee. The employee was hospitalized with a severe head injury.,Intracranial injuries and injuries to internal organs,Intracranial,"Intracranial injuries, unspecified",0.5172872543334961
6045,"An employee was adjusting  a vice on a drill press table when the device shifted, causing his left pinky finger to become caught between the key slot and the fixture. A chunk of flesh was removed.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5620918273925781
6047,"An employee was working outside most of the day landscaping, tilling, and laying out straw roll. He was driving a tractor tilling the ground when he started to feel exhausted, was excessively sweating, and felt like he was overheating. He went inside to drink some water. He felt nauseous and threw up. He was hospitalized with heat exhaustion, an acute kidney injury, and dehydration.","Heat exhaustion, prostration","Heat exhaustion, prostration",Multiple effects of heat and light,0.5640084743499756
6049,An employee fell in the middle of a trail while giving a ski lesson. The employee was hospitalized.,"Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Traumatic injuries and disorders, unspecified",0.5293724536895752
6052,An employee was exiting his truck to replace a sign when the truck rolled forward and struck another employee in the right leg and ankle. They sustained a fractured ankle and fibula and were hospitalized.,"Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5206222534179688
6054,An employee was walking around a truck at a weigh station when they suffered a spider bite on their left leg. The employee was hospitalized.,Other or unspecified allergic reactions,Other or unspecified allergic reactions,"Poisoning, toxic, noxious, or allergenic effect, unspecified",0.5175650119781494
6056,"On February 4, 2019, an employee's right index finger was caught in a pipe bending or tube bending machine and partially amputated.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5193958282470703
6058,"After operating a lawn mower for approximately 6-7 hours intermittently, an employee fainted while resting outside between the work truck and a trailer. He was hospitalized with heat-related illness.","Heat exhaustion, prostration","Heat exhaustion, prostration",Heat syncope,0.5224595069885254
6061,"An employee was opening a gate when they tripped on a curb and fell to the concrete ground, resulting in an open head wound and a broken rib.","Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,Fractures,0.5266783237457275
6062,"On March 30, 2022, an employee was working from a height while performing tack welding on a rear frame when they fell to the floor, resulting in injuries that required hospitalization.","Traumatic injuries and disorders, n.e.c.",Traumatic injuries and disorders,"Traumatic injuries and disorders, unspecified",0.5634772777557373
6063,"During the breaking of a connection, an employee was holding a ""mud bucket"" against a pipe to minimize the splashing of mud on an oil rig floor. As the two pieces of pipe were moved apart, a spray of mud caused the employee to fall and hit his head on a piece of equipment behind him. He suffered a scalp laceration and a skull fracture.","Heat (thermal) burns, unspecified",29,Fractures,0.47363877296447754
6065,"An employee was securing two pipes on a band saw. His right hand was placed between the pipes when the pressure switch was activated. The two pipes rolled together and the employee sustained an avulsion to right index finger, amputation of the right middle fingertip and distal finger fracture.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations,0.5642862319946289
6068,An employee was operating a yard tractor when he tripped and was run over by the tractor. He sustained a chest and abdominal injury.,"Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,"Soreness, pain, hurt-nonspecified injury",0.523815393447876
6069,"An employee was installing HVAC vents in the ceiling above him while on an 8-foot ladder when he lost his balance and fell to the ground. The employee sustained a fractured collarbone and rib, as well as a punctured lung.","Fractures and other injuries, n.e.c.",Fractures and other,Multiple severe wounds and internal injuries,0.5602819919586182
6073,"An employee was working on a residential roof when she went to get additional screws. As she was walking, she stepped on an ISO board that was hanging off of the roof and fell down to the surface below, fracturing her ankle and the base of her spine. Fall protection was not worn at the time of the incident.","Fractures and other injuries, n.e.c.",Fractures and other,Fractures,0.5677978992462158
6076,"An employee was standing on the step to the seafood case, became dizzy, and fell off the step. The employee sustained a broken rib and broken facial bones.",Fractures (except skull fractures) and concussions,22,Fractures,0.4330902099609375
6077,An employee lacerated and sustained multiple fractures to his left foot while clearing a jam on a block machine.,Fractures (except skull fractures) and concussions,22,Fractures,0.4324178695678711
6080,"Employee fell from a utility lift in Bay 3, Hanger 710, and struck his head on the concrete floor, causing a skull fracture and serious brain injury.","Multiple traumatic injuries and disorders, n.e.c.",Multiple traumatic injuries and disorders,Skull fracture and intracranial injury,0.5226728916168213
6081,"An employee was cutting small-diameter trees and shrubs with a chainsaw when he slipped on rocks. The saw contacted the bottom of his chaps, pulling them away from the back of his leg. The saw then contacted the back of his leg and cut his calf, requiring hospitalization.","Avulsions, enucleations",4,"Cuts, lacerations",0.4221329689025879
6085,"A Baker Boy Bake Shop, Inc., employee was hospitalized after receiving burns from hot water measuring approximately 180F while cleaning a conveyor oven.",Third or fourth degree heat (thermal) burns,Third or fourth degree heat,"Heat (thermal) burns, unspecified",0.523047685623169
6088,"An employee was running a press saw. The employee's left middle finger became stuck in the clamp of the machine and was pulled into the saw blade, which amputated it.","Amputations, avulsions, enucleations  unspecified","Amputations, av",Amputations involving bone loss,0.5286867618560791
