,Text,Predicted Label,LLM Response,True Label,Prediction Time
3035,"An employee began experiencing leg cramps while working in a trench. The cramps worsened and the employee was hospitalized, suffering from heat stress/dehydration.",Multiple effects of heat and light,Multiple effects of heat and light,"Effects of heat and light, n.e.c.",0.3989841938018799
3038,"An employee was cutting a branch on a downed power line when tension in the power line released, causing it to snap up and strike the employee in the chest and neck area. The employee suffered internal chest and throat trauma.",Traumatic injuries or exposures  unspecified,Traumatic injuries or exposures  unspecified,"Other traumatic injuries and disorders, unspecified",0.43138957023620605
3044,"An employee was climbing a ladder in order to install a solar panel. Rungs from the ladder broke, causing the employee to fall to the ground and sustain arm and shoulder injuries.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5117599964141846
3046,An employee was attaching a blower part to a mower on a golf course when their fingers got caught by a motor pulley. The employee sustained amputations.,Amputations,Amputations,"Amputations, avulsions, enucleations  unspecified",0.24108362197875977
3047,"While standing up, an employee struck his head on a machine motor mount, suffering head trauma with possible cranial bleeding. He was hospitalized.",Unknown,Cerebral and other intracranial hemorrh,"Intracranial injuries, unspecified",0.5180189609527588
3050,"An employee was working in an aerial lift with a material handler jib and winch line on it. He was in the bucket at the top of the pole, installing a pulling dolly, placing the conductor in the dolly, and preparing it to be tied off under tension. The employee needed a second line grip, so he used the winch jib line to retrieve the tool from the top of the pole. The line jammed in the reel of the jib winch and the employee pulled the line free. This caused his hand to become caught and get pulled into the winch. He sustained several fractures to the middle, ring, and little fingers of the left hand as well as avulsions to the middle and ring fingers.",Fractures,Fractures,"Fractures and other injuries, n.e.c.",0.2884390354156494
3059,"An employee was walking up a set of stairs and was inspecting welds on a handrail where a platform was going to be installed. At the transition where the stairway lead to the next flight of stairs, the employee fell and landed on the floor below, sustaining injury to the back and arm.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5502490997314453
3060,"An employee was in a robotic cell attempting to clear slag from a welding tip when the robot energized. The robotic arm struck and pinned the employee, fracturing and dislocating the employee's left hip.",Fractures,Fractures,Fractures and dislocations,0.24932003021240234
3062,"An employee fell to the cement floor while putting away a mop. The employee suffered a dislocated right knee, sprained right ankle, and broken right wrist.",Fractures,Fractures,Fractures and dislocations,0.2656855583190918
3068,"An employee was cleaning up the shop area with a co-worker. There was a plunger on an I-beam. The employee picked up the plunger, then dropped it. The employee tried to catch it, and his right hand was caught between the plunger and a metal pipe stand. The employee sustained a laceration, torn tendon, and fracture to the middle finger.",Fractures,Fractures,"Fractures and other injuries, n.e.c.",0.25008463859558105
3072,"An employee was standing by while 110-inch oil and gas pipes were being loaded onto a gooseneck trailer. Some pipes fell from the trailer and one of them landed on the  employee's left ankle, crushing it.",Crushing injuries,Crushing injuries,Nonfatal 'crushing' injuries,0.2500765323638916
3075,"On February 26, 2022, an employee was in the process of removing storm damaged twisted metal previously used to convey material. The employee used an acetylene torch to release the twisted metal. After cutting the metal with the torch, it sprung unexpectedly and struck the employee. The employee sustained a brain bleed, laceration, and bruising/contusions and was hospitalized.",Unknown,Cerebral and other intracranial hemorrh,Cerebral and other intracranial hemorrhages,0.540071964263916
3083,"An employee was operating a forklift to load a trailer at the dock. The trailer moved and the forklift fell between the trailer and the dock. The employee sustained head, neck, shoulder, back, tailbone, and wrist injuries.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5382752418518066
3084,"On October 16, 2015, around 11:00 AM, an employee was trying to untie a knot in a mule line when he was electric shocked and suffered electrical burns to the left ring and pinky fingers and the left knee. He was hospitalized.",Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.39856576919555664
3085,"While installing a piece of ridge cap on a roof, an employee fell to the ground about 28 feet below. The employee suffered a dislocated right shoulder, a broken left wrist and left leg, and facial lacerations.",Fractures,Fractures,Fractures and dislocations,0.24782752990722656
3096,"An employee was driving a forklift when the load contacted the overhead lighting, dislodging it from the overhead trusses. The employee then attempted to secure the lighting fixture to prevent it from falling. He used a scissor lift to access the light and was in the process of securing it when he touched the fixture, receiving an electric shock and burns to the left ring finger, as well as left arm numbness.",Electrical burns  any degree,Electrical burns  any degree,"Electrical burns, unspecified",0.3916294574737549
3098,"An employee was unloading unprocessed mail equipment from a 52-foot trailer using a forklift. The employee was found with his head pinned between the forklift's left front cage bar and the interior wall of the trailer. He lost consciousness and sustained injuries that included a dislocated clavicle, fractured ribs, scratches to the face and an earring that became imbedded in his neck.",Fractures,Fractures,Fractures and soft tissue injuries,0.2600290775299072
3105,"An employee was working from the second floor of a mushroom house when he fell approximately 7 feet through an open walking/working platform and landed on the first level, injuring his head and neck. He was hospitalized.","Intracranial injuries, unspecified","Intracranial injuries, unspecified","Soreness, pain, hurt-nonspecified injury",0.4801480770111084
3106,"An employee was carrying a glass vase that held flowers and water. The vase became unstable, and while she was trying to right it she fell to the floor, hitting her head. She suffered a brain bleed and was hospitalized.",Unknown,Cerebral and other intracranial hemorrh,Cerebral and other intracranial hemorrhages,0.547229528427124
3125,"A Kinder Morgan employee accessed the top of a truck during a loading operation. When he opened the dome lid, alkylate pressure released and propelled him onto the truck rack roof, then to the ground below. He suffered multiple fractures and a torn artery in the skull, requiring hospitalization.",Fractures,Fractures,"Fractures and other injuries, n.e.c.",0.28128981590270996
3128,"An employee was cleaning out a machine near the outside corner of the building when he was struck by the rear tires of a work truck driven by a coworker, suffering multiple torso injuries.",Unknown,"Soreness, pain, hurt-nonspecified","Soreness, pain, hurt-nonspecified injury",0.5168442726135254
3140,"An employee was troubleshooting the crimper action of a machine that made press paperboard cylindrical containers. As he passed a photo eye in an interlock gate area, the machine cycled and the indexing arm struck him on the head/face, crushing him against the chuck. He suffered a broken jaw, loss of teeth, and injuries to the back of the neck and head.",Fractures,Fractures,"Fractures and other injuries, n.e.c.",0.2505912780761719
